2000, 37745, 1, 0
4000, 19802, 1, 0
6000, 10323, 1, 0
8000, 11978, 1, 0
10000, 14344, 1, 0
12000, 13803, 1, 0
14000, 13962, 1, 0
16000, 14433, 1, 0
18000, 14826, 1, 0
20000, 13851, 1, 0
22000, 14394, 1, 0
24000, 14970, 1, 0
26000, 13810, 1, 0
28000, 14829, 1, 0
30000, 14432, 1, 0
32001, 14248, 1, 0
34000, 14759, 1, 0
36000, 15243, 1, 0
38000, 14470, 1, 0
40000, 15099, 1, 0
42000, 14310, 1, 0
44000, 14667, 1, 0
46000, 14478, 1, 0
48000, 14524, 1, 0
50000, 15644, 1, 0
52000, 13535, 1, 0
54000, 14771, 1, 0
56000, 16261, 1, 0
58000, 14564, 1, 0
60000, 14499, 1, 0
62001, 15034, 1, 0
64000, 15172, 1, 0
66000, 15109, 1, 0
68000, 13470, 1, 0
70000, 16319, 1, 0
72000, 14130, 1, 0
74000, 15173, 1, 0
76000, 14389, 1, 0
78000, 14818, 1, 0
80000, 14867, 1, 0
82000, 13382, 1, 0
84000, 15901, 1, 0
86000, 14734, 1, 0
88000, 13583, 1, 0
90001, 10514, 1, 0
92000, 14119, 1, 0
94000, 13652, 1, 0
96000, 15634, 1, 0
98000, 14229, 1, 0
100000, 15000, 1, 0
102000, 14419, 1, 0
104000, 15243, 1, 0
106000, 14754, 1, 0
108000, 14890, 1, 0
110000, 14541, 1, 0
112000, 13398, 1, 0
114000, 16249, 1, 0
116000, 14491, 1, 0
118000, 14782, 1, 0
120000, 15202, 1, 0
122000, 14459, 1, 0
124000, 10234, 1, 0
126000, 13803, 1, 0
128000, 14257, 1, 0
130000, 14475, 1, 0
132000, 14855, 1, 0
134000, 14669, 1, 0
136000, 14761, 1, 0
138000, 14840, 1, 0
140000, 13867, 1, 0
142000, 15790, 1, 0
144000, 14269, 1, 0
146000, 13260, 1, 0
148000, 16381, 1, 0
150000, 14408, 1, 0
152000, 14252, 1, 0
154000, 15121, 1, 0
156000, 14901, 1, 0
158000, 14537, 1, 0
160000, 15293, 1, 0
162000, 14469, 1, 0
164000, 14728, 1, 0
166000, 13078, 1, 0
168000, 16143, 1, 0
170000, 13501, 1, 0
172000, 16208, 1, 0
174000, 14403, 1, 0
176000, 14536, 1, 0
178000, 13650, 1, 0
180000, 15993, 1, 0
182000, 14442, 1, 0
184001, 15192, 1, 0
186000, 14215, 1, 0
188000, 13333, 1, 0
190000, 9163, 1, 0
192001, 13963, 1, 0
194001, 14779, 1, 0
196000, 13228, 1, 0
198000, 14707, 1, 0
200000, 14306, 1, 0
202000, 13823, 1, 0
204000, 13801, 1, 0
206000, 14135, 1, 0
208000, 14923, 1, 0
210000, 13303, 1, 0
212000, 13816, 1, 0
214000, 15756, 1, 0
216000, 14070, 1, 0
218000, 13611, 1, 0
220000, 14490, 1, 0
222000, 13097, 1, 0
224000, 14900, 1, 0
226000, 14894, 1, 0
228000, 13880, 1, 0
230000, 14098, 1, 0
232000, 14599, 1, 0
234000, 14182, 1, 0
236000, 13439, 1, 0
238001, 14609, 1, 0
240001, 14218, 1, 0
242001, 14020, 1, 0
244000, 14619, 1, 0
246000, 14177, 1, 0
248000, 8820, 1, 0
250000, 13795, 1, 0
252000, 13718, 1, 0
254000, 13791, 1, 0
256000, 14628, 1, 0
258000, 14127, 1, 0
260000, 13821, 1, 0
262000, 13430, 1, 0
264000, 15200, 1, 0
266000, 14045, 1, 0
268000, 13281, 1, 0
270000, 14335, 1, 0
272000, 15018, 1, 0
274000, 14054, 1, 0
276000, 14256, 1, 0
278000, 13996, 1, 0
280000, 14324, 1, 0
282000, 14112, 1, 0
284000, 14161, 1, 0
286000, 12717, 1, 0
288000, 14685, 1, 0
290000, 14836, 1, 0
292000, 13769, 1, 0
294000, 14150, 1, 0
296000, 14616, 1, 0
298000, 14014, 1, 0
300000, 8092, 1, 0
302000, 14349, 1, 0
304000, 14367, 1, 0
306000, 13406, 1, 0
308000, 14713, 1, 0
310000, 14054, 1, 0
312000, 9162, 1, 0
314000, 13336, 1, 0
316000, 14300, 1, 0
318000, 13742, 1, 0
