2001, 22688, 1, 0
4000, 43262, 1, 0
6069, 66186, 1, 0
8072, 61693, 1, 0
10032, 62721, 1, 0
12037, 61139, 1, 0
14114, 61650, 1, 0
16026, 59090, 1, 0
18001, 59778, 1, 0
20037, 65441, 1, 0
22086, 64494, 1, 0
24053, 57114, 1, 0
26000, 51432, 1, 0
28020, 62486, 1, 0
30000, 61145, 1, 0
32121, 72975, 1, 0
34012, 54301, 1, 0
36000, 62516, 1, 0
38021, 67708, 1, 0
40000, 53645, 1, 0
42024, 61663, 1, 0
44040, 66238, 1, 0
46048, 63666, 1, 0
48113, 65579, 1, 0
50024, 58923, 1, 0
52027, 74140, 1, 0
54000, 52532, 1, 0
56021, 73476, 1, 0
58068, 52821, 1, 0
60005, 60991, 1, 0
62023, 58495, 1, 0
64020, 57099, 1, 0
66064, 66084, 1, 0
68077, 55443, 1, 0
70000, 63518, 1, 0
72042, 64517, 1, 0
74009, 59914, 1, 0
76020, 65850, 1, 0
78000, 55169, 1, 0
80056, 67750, 1, 0
82150, 70498, 1, 0
84002, 62456, 1, 0
86000, 57731, 1, 0
88069, 54999, 1, 0
90000, 61004, 1, 0
92037, 62441, 1, 0
94023, 61982, 1, 0
96224, 62423, 1, 0
98015, 49625, 1, 0
100000, 54872, 1, 0
102000, 50225, 1, 0
104091, 62327, 1, 0
106000, 54992, 1, 0
108000, 69681, 1, 0
110005, 58680, 1, 0
112000, 60326, 1, 0
114008, 55488, 1, 0
116000, 61506, 1, 0
118000, 56187, 1, 0
120000, 73513, 1, 0
122000, 61102, 1, 0
124058, 65624, 1, 0
126028, 56617, 1, 0
128059, 64345, 1, 0
130004, 63347, 1, 0
132007, 65928, 1, 0
134000, 57697, 1, 0
136000, 58623, 1, 0
138048, 62900, 1, 0
140008, 57457, 1, 0
142001, 63718, 1, 0
144021, 69815, 1, 0
146054, 69202, 1, 0
148049, 60845, 1, 0
150073, 68754, 1, 0
152064, 71521, 1, 0
154092, 62542, 1, 0
156000, 61518, 1, 0
158053, 77031, 1, 0
160004, 61908, 1, 0
162078, 62499, 1, 0
164020, 65995, 1, 0
166004, 61863, 1, 0
168004, 65157, 1, 0
170000, 78324, 1, 0
172004, 59410, 1, 0
174000, 65226, 1, 0
176012, 79257, 1, 0
178000, 71289, 1, 0
180002, 63449, 1, 0
182000, 77511, 1, 0
184013, 68014, 1, 0
186000, 66661, 1, 0
188004, 81213, 1, 0
190013, 73610, 1, 0
192008, 63143, 1, 0
194016, 73637, 1, 0
196004, 71815, 1, 0
198164, 80852, 1, 0
200000, 69359, 1, 0
202000, 70609, 1, 0
204017, 66012, 1, 0
206016, 66715, 1, 0
208005, 75393, 1, 0
210016, 64880, 1, 0
212025, 71637, 1, 0
214068, 77417, 1, 0
216000, 60038, 1, 0
218000, 80680, 1, 0
220000, 68307, 1, 0
222000, 75934, 1, 0
224041, 80327, 1, 0
226000, 65794, 1, 0
228012, 56571, 1, 0
230000, 78445, 1, 0
232060, 73031, 1, 0
234000, 62280, 1, 0
236000, 72947, 1, 0
238004, 69622, 1, 0
240000, 64530, 1, 0
242008, 81059, 1, 0
244130, 77428, 1, 0
246140, 62157, 1, 0
248000, 78546, 1, 0
250020, 63344, 1, 0
252016, 71102, 1, 0
254000, 64967, 1, 0
256117, 78203, 1, 0
258000, 60532, 1, 0
260008, 72077, 1, 0
262004, 76731, 1, 0
264000, 70973, 1, 0
266052, 75990, 1, 0
268093, 73902, 1, 0
270016, 54091, 1, 0
272013, 74672, 1, 0
274001, 71826, 1, 0
276000, 61776, 1, 0
278064, 77016, 1, 0
280034, 80362, 1, 0
282043, 63602, 1, 0
284000, 66266, 1, 0
286084, 73674, 1, 0
288000, 67503, 1, 0
290016, 70093, 1, 0
292000, 79535, 1, 0
294024, 57119, 1, 0
296000, 74109, 1, 0
298000, 71093, 1, 0
300008, 62629, 1, 0
302000, 76863, 1, 0
304000, 79417, 1, 0
306000, 62953, 1, 0
308000, 79960, 1, 0
308960, 73201, 1, 0
